Date,Time,ESP_ms,Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,Result
10-09-2025,00:02:50.867,703623,32.46,976.14,-1,-1.86,-1185.62,0.022,0.003,0.999,313.62,
10-09-2025,00:02:53.874,706626,32.46,976.16,-1.04,-1.9,-1190.33,0.023,-0.002,0.994,313.47,
10-09-2025,00:02:56.873,709629,32.46,976.16,-1.04,-1.87,-1195.09,0.025,-0.002,0.994,313.47,
10-09-2025,00:02:59.877,712632,32.47,976.15,-1.04,-1.88,-1199.84,0.024,0.002,0.994,313.6,
10-09-2025,00:03:02.884,715635,32.46,976.16,-1.06,-1.88,-1204.6,0.025,0,0.994,313.44,
10-09-2025,00:03:05.876,718638,32.45,976.16,-1.1,-1.92,-1209.43,0.026,0.001,0.99,313.48,
10-09-2025,00:03:08.890,721641,32.46,976.16,-1.09,-1.89,-1214.21,0.025,0.005,0.989,313.44,
10-09-2025,00:03:11.887,724644,32.46,976.16,-1.05,-1.87,-1219.02,0.023,0.002,0.988,313.48,
10-09-2025,00:03:14.890,727647,32.45,976.17,-1,-1.86,-1223.8,0.02,0.005,0.987,313.39,
10-09-2025,00:03:17.898,730650,32.44,976.18,-1.02,-1.88,-1228.55,0.025,0.001,0.997,313.32,
10-09-2025,00:03:20.890,733653,32.44,976.15,-1.01,-1.88,-1233.31,0.023,-0.003,0.994,313.53,
10-09-2025,00:03:23.903,736656,32.44,976.15,-1.03,-1.9,-1238.06,0.022,0.003,0.993,313.6,
10-09-2025,00:03:26.900,739659,32.44,976.18,-1.04,-1.88,-1242.83,0.025,0.005,0.995,313.32,
10-09-2025,00:03:29.897,742662,32.43,976.14,-1.01,-1.9,-1247.6,0.027,0.006,0.987,313.68,
10-09-2025,00:03:32.906,745665,32.43,976.16,-1.01,-1.88,-1252.37,0.022,0.001,0.99,313.49,
10-09-2025,00:03:35.911,748668,32.43,976.18,-1.06,-1.89,-1257.17,0.024,0.006,0.992,313.32,
10-09-2025,00:03:38.919,751671,32.43,976.14,-1.04,-1.86,-1261.97,0.023,0,0.99,313.65,
10-09-2025,00:03:41.921,754674,32.43,976.16,-1.03,-1.87,-1266.76,0.023,0.002,0.995,313.47,
10-09-2025,00:03:44.921,757677,32.43,976.15,-1.01,-1.88,-1271.58,0.024,0.001,0.993,313.59,
10-09-2025,00:03:47.931,760680,32.43,976.15,-1.06,-1.87,-1276.37,0.024,0.001,0.998,313.55,
10-09-2025,00:03:50.930,763683,32.43,976.14,-1.07,-1.88,-1281.17,0.024,0.002,0.995,313.68,
10-09-2025,00:03:53.932,766686,32.42,976.16,-0.99,-1.84,-1285.94,0.022,0.001,0.995,313.51,
10-09-2025,00:03:56.936,769689,32.43,976.17,-1.02,-1.86,-1290.7,0.025,-0.002,0.99,313.43,
10-09-2025,00:03:59.935,772692,32.42,976.17,-1.03,-1.88,-1295.5,0.026,0.002,0.989,313.4,
10-09-2025,00:04:02.941,775695,32.42,976.15,-1.04,-1.86,-1300.29,0.024,0.002,0.991,313.61,
10-09-2025,00:04:05.941,778698,32.43,976.14,-1.05,-1.86,-1305.07,0.024,0,0.987,313.65,
10-09-2025,00:04:08.938,781701,32.42,976.12,-1.02,-1.87,-1309.85,0.023,0.003,0.995,313.86,
10-09-2025,00:04:11.950,784704,32.43,976.15,-1.04,-1.86,-1314.63,0.028,0.002,1,313.55,
10-09-2025,00:04:14.941,787707,32.42,976.14,-0.98,-1.86,-1319.37,0.02,0,0.989,313.67,
10-09-2025,00:04:17.952,790710,32.42,976.17,-1.05,-1.85,-1324.19,0.018,0.002,0.998,313.38,
10-09-2025,00:04:20.955,793713,32.42,976.17,-1.05,-1.86,-1328.99,0.025,0.004,1.003,313.43,
10-09-2025,00:04:23.960,796716,32.4,976.15,-1.09,-1.84,-1333.78,0.025,0.001,0.995,313.56,
10-09-2025,00:04:26.966,799719,32.39,976.15,-0.99,-1.87,-1338.6,0.022,0.003,0.994,313.53,
10-09-2025,00:04:29.968,802722,32.39,976.17,-1.05,-1.86,-1343.39,0.023,-0.001,0.992,313.42,
10-09-2025,00:04:32.960,805725,32.38,976.12,-1.05,-1.83,-1348.19,0.024,0.001,0.993,313.82,
10-09-2025,00:04:35.974,808728,32.39,976.16,-1.07,-1.85,-1352.99,0.021,0.002,0.992,313.48,
10-09-2025,00:04:38.973,811731,32.38,976.13,-1,-1.86,-1357.71,0.024,0.004,1.004,313.76,
10-09-2025,00:04:41.969,814734,32.38,976.17,-0.99,-1.83,-1362.44,0.023,0.005,0.988,313.43,
10-09-2025,00:04:44.983,817737,32.38,976.16,-1.01,-1.83,-1367.21,0.023,0,0.997,313.48,
10-09-2025,00:04:47.976,820740,32.38,976.16,-0.99,-1.84,-1371.98,0.021,0.002,0.991,313.52,
10-09-2025,00:08:26.580,823743,32.39,976.18,-1.03,-1.85,-1376.75,0.027,-0.003,0.994,313.34,
10-09-2025,00:08:26.680,826746,32.38,976.11,-1.01,-1.81,-1381.5,0.021,0.003,0.993,313.91,
10-09-2025,00:08:26.680,829749,32.39,976.17,-0.99,-1.82,-1386.24,0.022,0.001,0.996,313.4,
10-09-2025,00:08:26.682,832752,32.38,976.13,-1.02,-1.82,-1391.02,0.022,-0.001,0.997,313.71,
10-09-2025,00:08:26.682,835755,32.38,976.17,-1.04,-1.86,-1395.84,0.026,0.001,0.988,313.43,
10-09-2025,00:08:26.684,838758,32.38,976.16,-1.01,-1.83,-1400.59,0.022,0.002,0.992,313.46,
10-09-2025,00:08:26.684,841761,32.37,976.16,-1.04,-1.87,-1405.37,0.024,0.001,0.992,313.46,
10-09-2025,00:08:26.686,844764,32.37,976.16,-0.96,-1.83,-1410.12,0.02,-0.001,0.994,313.49,
10-09-2025,00:08:26.688,847767,32.36,976.14,-0.98,-1.85,-1414.91,0.023,0.004,0.989,313.61,
10-09-2025,00:08:26.696,850770,32.36,976.12,-1.02,-1.84,-1419.65,0.023,-0.001,0.991,313.82,
10-09-2025,00:08:26.700,853773,32.36,976.1,-1.03,-1.87,-1424.42,0.025,0.003,0.991,313.95,
10-09-2025,00:08:26.766,856776,32.36,976.12,-1.02,-1.86,-1429.2,0.026,0.001,0.998,313.83,
10-09-2025,00:08:26.806,859779,32.37,976.14,-1,-1.84,-1433.98,0.024,0.005,0.996,313.61,
10-09-2025,00:08:26.810,862782,32.37,976.15,-1.02,-1.86,-1438.79,0.021,0.001,0.989,313.54,
10-09-2025,00:08:26.810,865785,32.37,976.13,-1,-1.84,-1443.56,0.019,0.003,0.992,313.73,
10-09-2025,00:08:26.812,868788,32.37,976.13,-1.05,-1.84,-1448.31,0.021,0.002,0.997,313.7,
10-09-2025,00:08:26.812,871791,32.37,976.13,-1,-1.84,-1453.12,0.024,0,0.995,313.73,
10-09-2025,00:08:26.816,874794,32.38,976.11,-1.03,-1.83,-1457.93,0.018,-0.001,0.993,313.89,
10-09-2025,00:08:26.818,877797,32.38,976.14,-1.05,-1.82,-1462.77,0.026,0.003,0.994,313.61,
10-09-2025,00:08:26.818,880800,32.37,976.15,-1.05,-1.87,-1467.57,0.023,0.002,0.995,313.6,
10-09-2025,00:08:26.818,883803,32.37,976.13,-1.02,-1.84,-1472.35,0.022,0.002,0.989,313.76,
10-09-2025,00:08:26.820,886806,32.37,976.14,-1.04,-1.81,-1477.14,0.02,0.003,0.99,313.67,
10-09-2025,00:08:26.820,889809,32.36,976.11,-1.04,-1.86,-1481.96,0.021,0.002,0.988,313.88,
10-09-2025,00:08:26.820,892812,32.36,976.12,-1.02,-1.83,-1486.72,0.021,0.002,0.997,313.86,
10-09-2025,00:08:26.822,895815,32.37,976.13,-0.95,-1.84,-1491.46,0.022,0.005,0.986,313.75,
10-09-2025,00:08:26.822,898818,32.36,976.14,-0.99,-1.83,-1496.21,0.02,0.004,0.995,313.63,
10-09-2025,00:08:26.822,901821,32.36,976.14,-0.98,-1.85,-1501.01,0.021,0.004,0.996,313.68,
10-09-2025,00:08:26.824,904824,32.35,976.14,-1.03,-1.84,-1505.73,0.025,0.002,0.994,313.69,
10-09-2025,00:08:26.824,907827,32.35,976.15,-1.05,-1.84,-1510.53,0.023,-0.001,0.99,313.52,
10-09-2025,00:08:26.824,910830,32.34,976.14,-1.01,-1.84,-1515.32,0.025,-0.001,0.991,313.67,
10-09-2025,00:08:26.825,913833,32.34,976.14,-1.01,-1.84,-1520.16,0.02,0,0.996,313.69,
10-09-2025,00:08:26.825,916836,32.34,976.12,-1.06,-1.83,-1524.97,0.024,-0.002,0.989,313.82,
10-09-2025,00:08:26.825,919839,32.34,976.15,-1.06,-1.87,-1529.77,0.022,0.001,0.983,313.6,
10-09-2025,00:08:26.827,922842,32.34,976.14,-1.04,-1.85,-1534.6,0.025,0.005,0.996,313.67,
10-09-2025,00:08:26.827,925845,32.33,976.13,-1.06,-1.83,-1539.42,0.023,-0.002,0.996,313.76,
10-09-2025,00:08:26.829,928848,32.34,976.13,-1,-1.84,-1544.2,0.023,0.003,0.999,313.76,
10-09-2025,00:08:26.829,931851,32.33,976.12,-1.04,-1.85,-1549.02,0.024,0.002,0.996,313.82,
10-09-2025,00:08:26.829,934854,32.33,976.11,-1.05,-1.84,-1553.78,0.027,-0.001,0.991,313.88,
10-09-2025,00:08:26.831,937857,32.32,976.11,-1.01,-1.84,-1558.56,0.023,0.001,0.993,313.87,
10-09-2025,00:08:26.831,940860,32.33,976.14,-1,-1.84,-1563.35,0.021,0.001,0.994,313.68,
10-09-2025,00:08:26.866,943863,32.32,976.14,-1.04,-1.82,-1568.14,0.025,0.003,0.992,313.63,
10-09-2025,00:08:26.890,946866,32.32,976.17,-0.97,-1.84,-1572.89,0.026,0.006,0.989,313.42,
10-09-2025,00:08:26.913,949869,32.32,976.14,-0.98,-1.84,-1577.61,0.022,0.004,0.991,313.64,
10-09-2025,00:08:26.931,952872,32.31,976.1,-0.96,-1.81,-1582.29,0.025,0.003,0.989,313.99,
10-09-2025,00:08:26.945,955875,32.31,976.14,-0.97,-1.83,-1587.02,0.021,0.002,0.994,313.68,
10-09-2025,00:08:26.958,958878,32.31,976.11,-0.97,-1.82,-1591.7,0.023,0.005,0.989,313.93,
10-09-2025,00:08:26.980,961881,32.3,976.15,-0.98,-1.84,-1596.42,0.021,-0.001,0.996,313.59,
10-09-2025,00:08:26.995,964884,32.29,976.13,-1.04,-1.85,-1601.16,0.019,0.002,0.993,313.72,
10-09-2025,00:08:27.008,967887,32.3,976.12,-1.02,-1.85,-1605.89,0.024,0.006,0.991,313.86,
10-09-2025,00:08:27.013,970890,32.29,976.16,-0.99,-1.85,-1610.67,0.021,0.001,0.991,313.52,
10-09-2025,00:08:27.019,973893,32.29,976.14,-1.02,-1.84,-1615.37,0.023,0.001,0.988,313.63,
10-09-2025,00:08:27.025,976896,32.29,976.13,-1,-1.84,-1620.07,0.022,-0.001,0.99,313.72,
10-09-2025,00:08:27.029,979899,32.29,976.17,-1.02,-1.82,-1624.76,0.025,0.005,0.991,313.41,
10-09-2025,00:08:27.035,982902,32.29,976.12,-1,-1.83,-1629.5,0.025,0.002,0.989,313.83,
10-09-2025,00:08:27.039,985905,32.28,976.14,-0.96,-1.83,-1634.24,0.024,0.001,0.992,313.66,
10-09-2025,00:08:27.043,988908,32.27,976.13,-0.95,-1.82,-1638.94,0.024,0.003,0.993,313.72,
10-09-2025,00:08:27.046,991911,32.27,976.15,-1.04,-1.85,-1643.68,0.023,0.001,0.998,313.6,
10-09-2025,00:08:27.048,994914,32.27,976.16,-0.95,-1.82,-1648.38,0.026,0.005,1.001,313.44,
10-09-2025,00:08:27.050,997917,32.28,976.16,-1,-1.83,-1653.13,0.024,0.002,0.993,313.5,
10-09-2025,00:08:27.054,1000920,32.27,976.13,-1.04,-1.84,-1657.85,0.024,0.003,0.993,313.77,
10-09-2025,00:08:27.054,1003923,32.27,976.15,-0.99,-1.83,-1662.61,0.023,0.002,0.992,313.59,
10-09-2025,00:08:27.057,1006926,32.28,976.11,-1.02,-1.82,-1667.35,0.026,0.002,0.998,313.93,
10-09-2025,00:08:27.061,1009929,32.26,976.11,-1.02,-1.82,-1672.1,0.023,0.003,0.988,313.89,
10-09-2025,00:08:27.063,1012932,32.26,976.14,-1.01,-1.82,-1676.85,0.025,-0.001,0.998,313.68,
10-09-2025,00:08:27.066,1015935,32.26,976.13,-1.02,-1.81,-1681.58,0.019,-0.003,0.995,313.72,
10-09-2025,00:08:27.068,1018938,32.26,976.13,-0.98,-1.82,-1686.37,0.024,0,0.993,313.76,
10-09-2025,00:08:27.071,1021941,32.26,976.13,-1,-1.83,-1691.13,0.021,0.001,0.992,313.77,
10-09-2025,00:08:27.073,1024944,32.26,976.15,-0.98,-1.85,-1695.85,0.023,-0.001,0.987,313.61,
10-09-2025,00:08:27.075,1027947,32.26,976.15,-1,-1.83,-1700.56,0.023,0,0.998,313.55,
10-09-2025,00:08:27.076,1030950,32.26,976.12,-1,-1.82,-1705.31,0.024,0.007,0.994,313.81,
10-09-2025,00:08:27.078,1033953,32.25,976.13,-1.05,-1.82,-1710.07,0.024,0,0.997,313.74,
10-09-2025,00:08:27.080,1036956,32.26,976.13,-1.03,-1.82,-1714.84,0.023,0.003,0.994,313.75,
10-09-2025,00:08:27.199,1039959,32.26,976.13,-1.02,-1.83,-1719.58,0.022,0,0.99,313.74,
10-09-2025,00:08:30.196,1042962,32.26,976.15,-1.02,-1.83,-1724.32,0.024,-0.002,0.989,313.59,
10-09-2025,00:08:33.191,1045965,32.26,976.12,-1.04,-1.84,-1729.08,0.023,-0.002,1.003,313.84,
10-09-2025,00:08:36.196,1048968,32.26,976.11,-1.05,-1.84,-1733.83,0.022,0.005,0.993,313.9,
10-09-2025,00:08:39.207,1051971,32.26,976.12,-1.01,-1.84,-1738.55,0.026,0.002,0.996,313.8,
10-09-2025,00:08:42.209,1054974,32.26,976.17,-1,-1.82,-1743.33,0.021,0.005,0.999,313.38,
10-09-2025,00:08:45.203,1057977,32.26,976.15,-1.06,-1.82,-1748.15,0.023,0.002,0.987,313.55,
10-09-2025,00:08:48.208,1060980,32.26,976.16,-1.01,-1.8,-1752.93,0.021,0.003,0.992,313.44,
10-09-2025,00:08:51.223,1063983,32.26,976.12,-1.05,-1.84,-1757.7,0.024,0.001,0.987,313.84,
10-09-2025,00:08:54.211,1066986,32.25,976.15,-1.05,-1.83,-1762.45,0.02,-0.002,0.991,313.58,
10-09-2025,00:08:57.222,1069989,32.25,976.16,-1.04,-1.81,-1767.27,0.021,0.002,0.988,313.49,
10-09-2025,00:09:00.223,1072992,32.25,976.13,-1.02,-1.82,-1772.07,0.023,-0.003,0.988,313.76,
10-09-2025,00:09:03.233,1075995,32.26,976.12,-1.01,-1.83,-1776.85,0.024,-0.002,0.99,313.83,
10-09-2025,00:09:06.237,1078998,32.27,976.16,-1.04,-1.83,-1781.6,0.02,-0.001,0.997,313.46,
10-09-2025,00:09:09.240,1082001,32.28,976.15,-0.99,-1.82,-1786.36,0.022,-0.001,0.995,313.55,
10-09-2025,00:09:12.242,1085004,32.27,976.15,-1.02,-1.86,-1791.15,0.026,0,0.989,313.56,
10-09-2025,00:09:15.239,1088007,32.27,976.14,-1.02,-1.82,-1795.95,0.025,0.003,0.994,313.62,
10-09-2025,00:09:18.241,1091010,32.27,976.16,-1.07,-1.82,-1800.73,0.021,0,0.995,313.49,
10-09-2025,00:09:21.249,1094013,32.27,976.15,-1.02,-1.81,-1805.5,0.025,0.003,0.993,313.55,
10-09-2025,00:09:24.255,1097016,32.27,976.14,-1.04,-1.86,-1810.26,0.024,0.004,0.992,313.68,
10-09-2025,00:09:27.258,1100019,32.27,976.17,-1.02,-1.83,-1815.08,0.023,0,0.993,313.43,
10-09-2025,00:09:30.262,1103022,32.26,976.13,-1.01,-1.83,-1819.85,0.026,0.003,0.989,313.72,
10-09-2025,00:09:33.251,1106025,32.26,976.16,-0.99,-1.83,-1824.62,0.026,0.005,0.99,313.52,
10-09-2025,00:09:36.252,1109028,32.27,976.13,-0.96,-1.84,-1829.35,0.025,0.001,0.99,313.71,
10-09-2025,00:09:39.270,1112031,32.27,976.14,-1.03,-1.86,-1834.13,0.025,0.003,0.995,313.68,
10-09-2025,00:09:42.274,1115034,32.27,976.16,-1.04,-1.84,-1838.92,0.022,-0.001,0.996,313.52,
10-09-2025,00:09:45.275,1118037,32.27,976.18,-1.04,-1.83,-1843.71,0.024,-0.002,0.997,313.29,
10-09-2025,00:09:48.273,1121040,32.26,976.17,-1.02,-1.84,-1848.5,0.025,0.004,0.993,313.4,
10-09-2025,00:09:51.274,1124043,32.26,976.15,-1,-1.82,-1853.31,0.019,0.001,0.989,313.56,
10-09-2025,00:10:14.480,1127046,32.25,976.19,-1.03,-1.82,-1858.15,0.022,0.001,0.998,313.24,
10-09-2025,00:10:14.569,1130049,32.26,976.16,-1.04,-1.82,-1862.98,0.022,-0.004,0.992,313.44,
10-09-2025,00:10:14.656,1133052,32.26,976.13,-1.03,-1.83,-1867.81,0.023,0.003,1,313.75,
10-09-2025,00:10:14.716,1136055,32.26,976.15,-1.09,-1.83,-1872.64,0.025,0.005,0.992,313.56,
10-09-2025,00:10:14.765,1139058,32.26,976.14,-1.02,-1.85,-1877.45,0.026,0.001,0.988,313.68,
10-09-2025,00:10:14.800,1142061,32.26,976.14,-0.96,-1.83,-1882.21,0.024,0.005,0.994,313.64,
10-09-2025,00:10:14.810,1145064,32.26,976.16,-1.03,-1.82,-1887.02,0.021,0,0.991,313.44,
10-09-2025,00:10:15.302,1148067,32.26,976.14,-1.02,-1.83,-1891.84,0.024,0,0.992,313.62,
10-09-2025,00:10:18.307,1151070,32.25,976.14,-1.01,-1.83,-1896.64,0.023,-0.002,0.991,313.65,
10-09-2025,00:10:21.309,1154073,32.26,976.16,-1.01,-1.8,-1901.45,0.02,0.007,0.99,313.44,
10-09-2025,00:10:24.310,1157076,32.26,976.16,-1.03,-1.83,-1906.25,0.025,-0.003,0.997,313.47,
10-09-2025,00:10:27.316,1160079,32.26,976.13,-1.02,-1.81,-1911.03,0.021,0,0.995,313.75,
10-09-2025,00:10:30.319,1163082,32.25,976.14,-0.97,-1.83,-1915.76,0.018,0.003,0.995,313.68,
10-09-2025,00:10:33.321,1166085,32.27,976.14,-0.95,-1.8,-1920.5,0.025,0.003,0.99,313.62,
10-09-2025,00:10:36.324,1169088,32.26,976.15,-1.04,-1.83,-1925.29,0.023,0.001,0.999,313.58,
10-09-2025,00:10:39.326,1172091,32.27,976.15,-1.04,-1.82,-1930.11,0.022,0.003,0.99,313.58,
10-09-2025,00:10:42.319,1175094,32.27,976.13,-1,-1.81,-1934.88,0.026,-0.001,0.993,313.7,
10-09-2025,00:10:45.327,1178097,32.28,976.14,-1.03,-1.83,-1939.65,0.023,0.001,0.99,313.65,
10-09-2025,00:10:48.332,1181100,32.26,976.14,-1.04,-1.84,-1944.49,0.027,0.004,0.994,313.65,
10-09-2025,00:10:51.337,1184103,32.26,976.15,-1.01,-1.83,-1949.24,0.022,0.001,0.988,313.55,
10-09-2025,00:10:54.343,1187106,32.26,976.17,-1.03,-1.84,-1954.01,0.023,0.003,0.991,313.4,
10-09-2025,00:10:57.337,1190109,32.26,976.17,-1.01,-1.8,-1958.81,0.023,0.002,0.994,313.43,
10-09-2025,00:11:00.340,1193112,32.26,976.15,-1.07,-1.8,-1963.62,0.025,0.002,0.994,313.56,
10-09-2025,00:11:03.352,1196115,32.26,976.17,-1.06,-1.83,-1968.4,0.024,0.001,0.994,313.4,
10-09-2025,00:11:06.344,1199118,32.26,976.18,-1.06,-1.81,-1973.21,0.021,0.001,0.989,313.32,
10-09-2025,00:11:09.356,1202121,32.25,976.17,-1.03,-1.79,-1978.01,0.021,0.001,0.997,313.4,
10-09-2025,00:11:12.356,1205124,32.25,976.15,-1.04,-1.81,-1982.79,0.021,0,0.988,313.58,
10-09-2025,00:11:15.364,1208127,32.25,976.18,-1.02,-1.81,-1987.59,0.023,-0.001,0.993,313.33,
10-09-2025,00:11:18.363,1211130,32.25,976.13,-1,-1.82,-1992.37,0.022,0,0.995,313.71,
10-09-2025,00:11:21.366,1214133,32.24,976.14,-1.04,-1.82,-1997.19,0.027,0.003,0.995,313.62,
10-09-2025,00:11:24.372,1217136,32.25,976.2,-1.05,-1.83,-2001.95,0.024,0.001,0.992,313.13,
10-09-2025,00:11:27.374,1220139,32.25,976.17,-0.98,-1.81,-2006.68,0.025,0,0.995,313.43,
10-09-2025,00:11:30.370,1223142,32.24,976.18,-1.06,-1.83,-2011.52,0.025,0.003,0.99,313.28,
10-09-2025,00:11:33.380,1226145,32.24,976.19,-1.07,-1.82,-2016.38,0.022,0.001,0.995,313.22,
10-09-2025,00:11:36.380,1229148,32.24,976.19,-1.07,-1.82,-2021.24,0.023,0.001,0.995,313.21,
10-09-2025,00:11:39.387,1232151,32.23,976.18,-1.04,-1.81,-2026.06,0.028,0.002,0.996,313.31,
10-09-2025,00:11:42.389,1235154,32.23,976.17,-0.99,-1.79,-2030.85,0.025,0.002,0.99,313.36,
10-09-2025,00:11:45.387,1238157,32.23,976.14,-1.09,-1.8,-2035.69,0.022,0.005,0.99,313.68,
10-09-2025,00:11:48.395,1241160,32.24,976.17,-1.08,-1.79,-2040.51,0.024,0.002,0.991,313.42,
10-09-2025,00:16:51.791,1244163,32.23,976.14,-1.05,-1.77,-2045.36,0.021,-0.002,1.001,313.62,
10-09-2025,00:16:51.886,1247166,32.23,976.19,-1.08,-1.82,-2050.21,0.023,-0.001,0.987,313.25,
10-09-2025,00:16:51.886,1250169,32.24,976.18,-1.07,-1.82,-2055.02,0.023,0.002,0.998,313.31,
10-09-2025,00:16:51.886,1253172,32.23,976.16,-1.01,-1.81,-2059.81,0.024,0.002,0.993,313.49,
10-09-2025,00:16:51.888,1256175,32.23,976.17,-1.03,-1.82,-2064.63,0.02,0,0.996,313.42,
10-09-2025,00:16:51.888,1259178,32.23,976.18,-1.03,-1.81,-2069.46,0.02,0,0.992,313.28,
10-09-2025,00:16:51.888,1262181,32.23,976.17,-1.06,-1.8,-2074.28,0.024,0.002,0.986,313.42,
10-09-2025,00:16:51.890,1265184,32.23,976.16,-1,-1.8,-2079.1,0.024,0.002,0.99,313.49,
10-09-2025,00:16:51.890,1268187,32.23,976.17,-1.04,-1.8,-2083.91,0.026,0.004,0.998,313.43,
10-09-2025,00:16:51.892,1271190,32.23,976.17,-1.08,-1.83,-2088.77,0.02,0.003,0.987,313.36,
10-09-2025,00:16:51.892,1274193,32.23,976.19,-1.11,-1.84,-2093.62,0.025,-0.003,0.985,313.25,
10-09-2025,00:16:51.892,1277196,32.23,976.15,-1.01,-1.81,-2098.46,0.024,0.002,0.993,313.56,
10-09-2025,00:16:51.894,1280199,32.22,976.14,-1.05,-1.79,-2103.29,0.019,-0.002,0.99,313.61,
10-09-2025,00:16:51.894,1283202,32.23,976.18,-1.07,-1.82,-2108.13,0.02,0.005,0.997,313.28,
10-09-2025,00:16:51.894,1286205,32.25,976.17,-1.04,-1.81,-2112.97,0.027,0,0.991,313.42,
10-09-2025,00:16:51.894,1289208,32.24,976.16,-1.02,-1.83,-2117.82,0.023,0.004,0.996,313.52,
10-09-2025,00:16:51.896,1292211,32.24,976.13,-1.05,-1.82,-2122.63,0.024,0.001,0.997,313.77,
10-09-2025,00:16:51.896,1295214,32.23,976.15,-1.05,-1.86,-2127.46,0.023,0.004,0.989,313.57,
10-09-2025,00:16:51.896,1298217,32.24,976.15,-1.09,-1.82,-2132.31,0.025,0.003,0.993,313.6,
10-09-2025,00:16:51.898,1301220,32.23,976.19,-1.05,-1.84,-2137.12,0.023,-0.002,0.995,313.22,
10-09-2025,00:16:51.898,1304223,32.24,976.17,-1.06,-1.79,-2141.96,0.023,-0.002,0.994,313.4,
10-09-2025,00:16:51.898,1307226,32.23,976.14,-1.12,-1.82,-2146.84,0.02,0.001,0.998,313.65,
10-09-2025,00:16:51.900,1310229,32.23,976.18,-1.01,-1.78,-2151.69,0.021,0.003,0.993,313.28,
10-09-2025,00:16:51.900,1313232,32.22,976.19,-1.08,-1.8,-2156.55,0.019,0.001,0.996,313.24,
10-09-2025,00:16:51.902,1316235,32.22,976.17,-1.06,-1.8,-2161.38,0.022,0.002,0.993,313.43,
10-09-2025,00:16:51.904,1319238,32.22,976.19,-1.08,-1.78,-2166.22,0.018,0.002,0.997,313.21,
10-09-2025,00:16:51.935,1322241,32.22,976.14,-1.03,-1.81,-2171.04,0.026,0.001,0.991,313.64,
10-09-2025,00:16:51.995,1325244,32.21,976.17,-1.05,-1.8,-2175.86,0.027,0.004,0.988,313.27,
10-09-2025,00:16:52.000,1328247,32.21,976.14,-1.11,-1.82,-2180.67,0.021,-0.002,0.99,313.64,
10-09-2025,00:16:52.019,1331250,32.21,976.13,-0.99,-1.8,-2185.46,0.022,0.001,0.992,313.72,
10-09-2025,00:16:52.028,1334253,32.22,976.18,-1.01,-1.82,-2190.21,0.02,-0.001,0.993,313.34,
10-09-2025,00:16:52.037,1337256,32.21,976.16,-1.06,-1.82,-2195.04,0.026,0.005,0.985,313.51,
10-09-2025,00:16:52.048,1340259,32.21,976.17,-1.02,-1.81,-2199.87,0.024,0,0.988,313.36,
10-09-2025,00:16:52.057,1343262,32.21,976.18,-0.99,-1.81,-2204.68,0.021,0.006,0.988,313.27,
10-09-2025,00:16:52.067,1346265,32.21,976.16,-1.07,-1.81,-2209.5,0.022,0.001,0.991,313.51,
10-09-2025,00:16:52.073,1349268,32.21,976.14,-1.07,-1.79,-2214.37,0.023,0.004,0.991,313.64,
10-09-2025,00:16:52.081,1352271,32.22,976.18,-1.04,-1.83,-2219.2,0.026,0.002,0.995,313.34,
10-09-2025,00:16:52.087,1355274,32.21,976.15,-0.98,-1.84,-2224.03,0.029,0.001,0.992,313.54,
10-09-2025,00:16:52.092,1358277,32.21,976.18,-1.02,-1.81,-2228.85,0.024,0.003,0.989,313.33,
10-09-2025,00:16:52.098,1361280,32.21,976.16,-0.98,-1.79,-2233.64,0.027,0.001,0.991,313.48,
10-09-2025,00:16:52.106,1364283,32.22,976.16,-1.02,-1.79,-2238.43,0.025,0.002,0.994,313.45,
10-09-2025,00:16:52.113,1367286,32.22,976.16,-1.02,-1.77,-2243.23,0.021,-0.001,0.99,313.51,
10-09-2025,00:16:52.117,1370289,32.23,976.17,-1.04,-1.8,-2248.07,0.021,0.003,0.998,313.37,
10-09-2025,00:16:52.120,1373292,32.22,976.15,-1.05,-1.82,-2252.94,0.024,0.001,0.993,313.6,
10-09-2025,00:16:52.121,1376295,32.22,976.14,-1.01,-1.79,-2257.77,0.019,0.006,0.997,313.62,
10-09-2025,00:16:52.123,1379298,32.22,976.15,-1.05,-1.81,-2262.62,0.02,0.004,0.986,313.54,
10-09-2025,00:16:52.124,1382301,32.23,976.15,-1,-1.8,-2267.41,0.024,0.002,0.996,313.56,
10-09-2025,00:16:52.126,1385304,32.23,976.16,-1.02,-1.83,-2272.2,0.026,-0.003,0.994,313.52,
10-09-2025,00:16:52.128,1388307,32.22,976.17,-1.08,-1.82,-2277.05,0.023,0.003,0.986,313.36,
10-09-2025,00:16:52.131,1391310,32.23,976.16,-1.07,-1.78,-2281.9,0.022,0,0.99,313.51,
10-09-2025,00:16:52.134,1394313,32.23,976.15,-1.05,-1.79,-2286.74,0.028,-0.003,0.997,313.55,
10-09-2025,00:16:52.135,1397316,32.24,976.18,-1.07,-1.81,-2291.59,0.022,-0.002,0.99,313.3,
10-09-2025,00:16:52.137,1400319,32.22,976.14,-1.06,-1.82,-2296.47,0.024,-0.001,0.997,313.61,
10-09-2025,00:16:52.140,1403322,32.21,976.16,-1.05,-1.83,-2301.31,0.023,0,0.992,313.48,
